booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized,property_id,check_in_date,room_category,successful_bookings,capacity
May012216559RT38,16559,2022-04-26,2022-05-01,2022-05-02,2,RT3,others,4.0,"Checked Out",20400,20400,16559,03-May-22,RT2,26,41
May012216559RT37,16559,2022-04-28,2022-05-01,2022-05-06,2,RT3,makeyourtrip,,"Checked Out",20400,20400,16559,03-May-22,RT2,26,41
May012216559RT36,16559,2022-04-29,2022-05-01,2022-05-04,3,RT3,others,4.0,"Checked Out",22440,22440,16559,03-May-22,RT2,26,41
May012216559RT35,16559,2022-04-27,2022-05-01,2022-05-03,3,RT3,tripster,,"Checked Out",22440,22440,16559,03-May-22,RT2,26,41
May012216559RT34,16559,2022-04-10,2022-05-01,2022-05-02,6,RT3,logtrip,3.0,"Checked Out",28560,28560,16559,03-May-22,RT2,26,41
May012216559RT33,16559,2022-04-28,2022-05-01,2022-05-07,3,RT3,"direct offline",,Cancelled,22440,8976,16559,03-May-22,RT2,26,41
May012216559RT32,16559,2022-04-29,2022-05-01,2022-05-02,6,RT3,"direct online",,"Checked Out",28560,28560,16559,03-May-22,RT2,26,41
May012216559RT31,16559,2022-04-26,2022-05-01,2022-05-02,2,RT3,"direct online",,Cancelled,20400,8160,16559,03-May-22,RT2,26,41
May012216559RT235,16559,2022-04-29,2022-05-01,2022-05-02,2,RT2,others,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT234,16559,2022-04-26,2022-05-01,2022-05-07,2,RT2,journey,,"No Show",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT233,16559,2022-04-27,2022-05-01,2022-05-03,2,RT2,others,4.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT232,16559,2022-05-01,2022-05-01,2022-05-05,1,RT2,others,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT231,16559,2022-04-29,2022-05-01,2022-05-03,2,RT2,others,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT230,16559,2022-04-24,2022-05-01,2022-05-02,2,RT2,tripster,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT229,16559,2022-04-24,2022-05-01,2022-05-07,2,RT2,others,5.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT228,16559,2022-04-28,2022-05-01,2022-05-02,4,RT2,logtrip,5.0,"Checked Out",18360,18360,16559,03-May-22,RT2,26,41
May012216559RT227,16559,2022-04-29,2022-05-01,2022-05-03,2,RT2,tripster,,"No Show",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT226,16559,2022-04-29,2022-05-01,2022-05-02,4,RT2,others,5.0,"Checked Out",18360,18360,16559,03-May-22,RT2,26,41
May012216559RT225,16559,2022-04-30,2022-05-01,2022-05-05,2,RT2,makeyourtrip,1.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT224,16559,2022-04-28,2022-05-01,2022-05-03,1,RT2,makeyourtrip,1.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT223,16559,2022-04-29,2022-05-01,2022-05-02,2,RT2,journey,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT222,16559,2022-04-29,2022-05-01,2022-05-02,2,RT2,"direct online",,Cancelled,15300,6120,16559,03-May-22,RT2,26,41
May012216559RT221,16559,2022-04-25,2022-05-01,2022-05-02,2,RT2,others,3.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT220,16559,2022-04-26,2022-05-01,2022-05-02,2,RT2,makeyourtrip,,Cancelled,15300,6120,16559,03-May-22,RT2,26,41
May012216559RT219,16559,2022-04-29,2022-05-01,2022-05-02,3,RT2,others,,"No Show",16830,16830,16559,03-May-22,RT2,26,41
May012216559RT218,16559,2022-04-29,2022-05-01,2022-05-02,2,RT2,makeyourtrip,2.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT217,16559,2022-04-28,2022-05-01,2022-05-03,4,RT2,logtrip,,"Checked Out",18360,18360,16559,03-May-22,RT2,26,41
May012216559RT216,16559,2022-04-26,2022-05-01,2022-05-02,2,RT2,makeyourtrip,5.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT215,16559,2022-04-30,2022-05-01,2022-05-02,1,RT2,makeyourtrip,,Cancelled,15300,6120,16559,03-May-22,RT2,26,41
May012216559RT214,16559,2022-04-29,2022-05-01,2022-05-06,2,RT2,makeyourtrip,1.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT213,16559,2022-04-27,2022-05-01,2022-05-02,1,RT2,logtrip,5.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT212,16559,2022-04-25,2022-05-01,2022-05-07,2,RT2,"direct online",,Cancelled,15300,6120,16559,03-May-22,RT2,26,41
May012216559RT211,16559,2022-04-25,2022-05-01,2022-05-03,4,RT2,"direct online",5.0,"Checked Out",18360,18360,16559,03-May-22,RT2,26,41
May012216559RT210,16559,2022-04-30,2022-05-01,2022-05-05,3,RT2,journey,,"Checked Out",16830,16830,16559,03-May-22,RT2,26,41
May012216559RT29,16559,2022-04-25,2022-05-01,2022-05-05,3,RT2,makeyourtrip,5.0,"Checked Out",16830,16830,16559,03-May-22,RT2,26,41
May012216559RT28,16559,2022-04-28,2022-05-01,2022-05-03,2,RT2,journey,3.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT27,16559,2022-05-01,2022-05-01,2022-05-02,4,RT2,others,,Cancelled,18360,7344,16559,03-May-22,RT2,26,41
May012216559RT26,16559,2022-04-29,2022-05-01,2022-05-07,2,RT2,others,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT25,16559,2022-05-01,2022-05-01,2022-05-04,2,RT2,others,5.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT24,16559,2022-04-26,2022-05-01,2022-05-02,1,RT2,journey,,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT23,16559,2022-04-25,2022-05-01,2022-05-02,3,RT2,makeyourtrip,5.0,"Checked Out",16830,16830,16559,03-May-22,RT2,26,41
May012216559RT22,16559,2022-04-28,2022-05-01,2022-05-06,2,RT2,"direct online",3.0,"Checked Out",15300,15300,16559,03-May-22,RT2,26,41
May012216559RT21,16559,2022-04-27,2022-05-01,2022-05-02,3,RT2,"direct offline",,"Checked Out",16830,16830,16559,03-May-22,RT2,26,41
May012216559RT125,16559,2022-04-29,2022-05-01,2022-05-04,2,RT1,logtrip,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT124,16559,2022-04-27,2022-05-01,2022-05-04,2,RT1,others,,Cancelled,11050,4420,16559,03-May-22,RT2,26,41
May012216559RT123,16559,2022-04-29,2022-05-01,2022-05-06,1,RT1,logtrip,,Cancelled,11050,4420,16559,03-May-22,RT2,26,41
May012216559RT122,16559,2022-04-27,2022-05-01,2022-05-06,2,RT1,makeyourtrip,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT121,16559,2022-04-29,2022-05-01,2022-05-03,4,RT1,others,4.0,"Checked Out",13260,13260,16559,03-May-22,RT2,26,41
May012216559RT120,16559,2022-04-27,2022-05-01,2022-05-02,2,RT1,makeyourtrip,5.0,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT119,16559,2022-04-29,2022-05-01,2022-05-06,2,RT1,"direct offline",5.0,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT118,16559,2022-04-27,2022-05-01,2022-05-03,2,RT1,others,,"No Show",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT117,16559,2022-04-25,2022-05-01,2022-05-03,4,RT1,"direct offline",,Cancelled,13260,5304,16559,03-May-22,RT2,26,41
May012216559RT116,16559,2022-04-27,2022-05-01,2022-05-06,3,RT1,journey,,Cancelled,12155,4862,16559,03-May-22,RT2,26,41
May012216559RT115,16559,2022-05-01,2022-05-01,2022-05-03,2,RT1,tripster,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT114,16559,2022-04-10,2022-05-01,2022-05-07,1,RT1,logtrip,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT113,16559,2022-04-26,2022-05-01,2022-05-02,2,RT1,others,,Cancelled,11050,4420,16559,03-May-22,RT2,26,41
May012216559RT112,16559,2022-04-11,2022-05-01,2022-05-06,1,RT1,journey,5.0,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT111,16559,2022-04-28,2022-05-01,2022-05-02,2,RT1,makeyourtrip,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT110,16559,2022-04-27,2022-05-01,2022-05-06,2,RT1,others,5.0,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT19,16559,2022-04-29,2022-05-01,2022-05-02,1,RT1,others,5.0,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT18,16559,2022-04-28,2022-05-01,2022-05-03,1,RT1,"direct online",,Cancelled,11050,4420,16559,03-May-22,RT2,26,41
May012216559RT17,16559,2022-04-30,2022-05-01,2022-05-02,2,RT1,others,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT16,16559,2022-04-11,2022-05-01,2022-05-02,2,RT1,tripster,,"Checked Out",11050,11050,16559,03-May-22,RT2,26,41
May012216559RT15,16559,2022-04-29,2022-05-01,2022-05-02,3,RT1,others,5.0,"Checked Out",12155,12155,16559,03-May-22,RT2,26,41
May012216559RT14,16559,2022-04-29,2022-05-01,2022-05-03,3,RT1,"direct offline",5.0,"Checked Out",12155,12155,16559,03-May-22,RT2,26,41
May012216559RT13,16559,2022-04-27,2022-05-01,2022-05-02,1,RT1,tripster,,Cancelled,11050,4420,16559,03-May-22,RT2,26,41
